image_name,image_type,image_url,article_title,context,caption,no_crt_no_cnxt,no_crt_yes_cnxt,yes_crt_no_cnxt,yes_crt_yes_cnxt
Dmitry_Medvedev_in_Denmark_27_April_2010-4.jpeg,historical_cultural,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Dmitry_Medvedev_in_Denmark_27_April_2010-4.jpeg/640px-Dmitry_Medvedev_in_Denmark_27_April_2010-4.jpeg,Margrethe_II,"The Queen's main tasks were to represent the Kingdom abroad and to be a unifying figure at home. She performed the latter by opening exhibitions, attending anniversaries and inaugurating bridges, among other things. She received foreign ambassadors and awards, honours and medals.","Margrethe hosting Russian President Dmitry Medvedev in Denmark, April 2010","A formal procession on an airfield features a line of soldiers in red uniforms and bearskin hats standing at attention. Two officials, one in a blue outfit and hat, and another in a dark suit, walk together in front. Military personnel in various uniforms accompany them. The scene conveys a ceremonial welcome or inspection.","Alt-text: A formal procession with a woman in a blue outfit and hat walking alongside a man in a suit and several uniformed military personnel. They are passing by rows of guards in red uniforms and bearskin hats, who are standing at attention.","A formal procession with two main figures walking, accompanied by a military official. They are flanked by a guard of honor in red uniforms with black hats.",A woman in a blue coat and hat walks with military personnel past an honor guard of soldiers in red uniforms and black bearskin hats.
"Fingle_Bridge,_Devon_-_William_Widgery_-_45-1934.jpg",artwork_illustration,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Fingle_Bridge%2C_Devon_-_William_Widgery_-_45-1934.jpg/640px-Fingle_Bridge%2C_Devon_-_William_Widgery_-_45-1934.jpg,Fingle_Bridge,"Fingle Bridge takes its name from Fingle Brook, a minor tributary which flows into the Teign adjacent to the bridge. Fingle is derived from the old English ""fang"", meaning to catch, a reference to the suitability of the stretch of river for fishing.[1] The arches of the bridge were repaired, it is believed by English Heritage during the 19th century.[2]",Fingle Bridge painted in 1863 by William Widgery of Exeter,"A serene landscape painting depicts a small herd of cows standing in a shallow, rocky stream. The cows are gathered near lush greenery and trees, with a stone bridge partially covered in foliage visible in the background. The scene is tranquil, with soft, diffused light suggesting either early morning or late afternoon.","Alt-text: A painting depicting a peaceful rural scene with Fingle Bridge in the background. The stone bridge arches over a gentle stream surrounded by lush, dense trees. In the foreground, a group of cows stands by the water's edge, drinking from the stream. The landscape is tranquil and serene, with soft natural lighting.","Pastoral landscape painting depicting cows standing in a shallow stream surrounded by dense trees and rocks, with a small waterfall in the background.","A painting depicts Fingle Bridge over a rocky stream, surrounded by lush trees. Cows are drinking water in the foreground."
Arthur_Fulton_1912_Kings_Prize.jpg,document_print,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Arthur_Fulton_1912_Kings_Prize.jpg/640px-Arthur_Fulton_1912_Kings_Prize.jpg,Arthur_Fulton_(sport_shooter),"Fulton followed his father into the Volunteer Force and joined the Queen's Westminsters in 1904.[9] In 1905, George Fulton moved his shop to the newly-opened headquarters of the National Rifle Association at Bisley in Surrey; Arthur began to work for him at the same time and first competed in the shooting competitions at Bisley in that year.[10] At the 1908 London Olympics, Arthur won a silver medal in the team military rifle event. Four years later, at the games in Stockholm, he won the silver medal in the team military rifle event, was sixth in the 300 metre three-position military rifle event and ninth in the 600 metre free-rifle event.[11] He won his first King's Prize at the 1912 Imperial Meeting,[6] with a score of 335 out of a possible 350 points.[12] He subsequently, in July 1914, won the second of the three stages of the King's[13] and placed second in the final after losing a tie-breaker shoot to J. L. Dewar, having led by three points going into the third stage.[14]","Illustration from The Ashbourne Telegraph of Arthur Fulton being ""chaired"" from the range after winning the King's Prize in 1912","Drawing of ""Private Fulton, The King's Prize Winner."" It features a portrait of a person in a military hat at the top and a group of people celebrating below with the caption ""Chairing the Winner.""","Alt-text: A black and white illustration featuring a portrait of a person wearing a hat with the caption ""Private Fulton The Kings Prize Winner."" Below the portrait is a scene with several individuals, some holding rifles, with the text ""Cheering the Winner.""","Illustration of a soldier labeled ""Private Fulton, The King's Prize Winner"" with a drawing of a marching band and the words ""Cheering the Winner.""","Illustrated portrait of a man in a hat captioned ""Private Fulton The Kings Prize Winner,"" with a smaller scene below showing multiple figures, and text ""Cheering the Winner."""
Muizenbergshul.jpg,architecture_landscape,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Muizenbergshul.jpg/640px-Muizenbergshul.jpg,Muizenberg,Muizenberg Shul is a modern orthodox synagogue on Camp Road. The red-and-white painted building dates from the 1920s and ‘30s. The synagogue has a full-time rabbi and is open for Shabbat services and for the Jewish holidays.[7][8],Muizenberg Shul on Camp Road,"A synagogue with a striking architectural design, featuring red and white horizontal stripes. It has multiple pillars and arches at the entrance, and the exterior displays Stars of David. The building is surrounded by a clear blue sky and potted plants line the steps leading to the entrance.","Alt-text: Red-and-white painted building of Muizenberg Shul, a modern orthodox synagogue, featuring Star of David symbols on its facade. The structure dates from the 1920s and '30s, with steps leading up to the entrance and potted plants lining the walkway. A clear blue sky is visible in the background.","A synagogue with red and white striped pillars, Star of David symbols, and a row of potted plants along the front steps under a clear blue sky.","A red-and-white painted synagogue with Star of David symbols on the facade, featuring columns and a dome, set against a clear blue sky."
Bradshaw_Bell.png,closeup_detail,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Bradshaw_Bell.png/640px-Bradshaw_Bell.png,Adelaide_Oval,"Since 2021 Bradshaw Bell, named after former SACA CEO Keith Bradshaw after his death,  is rung at the start of each day's play in a Test match. Weighing 64 kg (141 lb), the bell was designed by Australian Bell and local digital engineering company Applidyne, and forged at Billmans Foundry in Castlemaine, Victoria.[63]",The Bradshaw Bell,"Alt-text: A bronze bell labeled ""Bradshaw Bell"" is mounted on the exterior wall of a building. Below the bell is a plaque with text, partially visible, reading ""Bradshaw Bell"" and additional information. The building is clad in light brown siding and features a window with blue-tinted glass. The uppermost part of the building has a lattice pattern under the roof eave.","Alt-text: The Bradshaw Bell mounted on an exterior wall at the Adelaide Oval. A small plaque is attached to the wall beneath the bell, providing information about its naming and significance. The wall features a decorative pattern near the roof.","A wall-mounted metal bell labeled with a plaque reading ""Bradshaw Bell."" The plaque includes other inscriptions beneath the main title.","A large bell mounted outside on a wall, with a plaque nearby that reads ""Bradshaw Bell."""
Odia_University_Campus.jpg,architecture_landscape,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Odia_University_Campus.jpg/640px-Odia_University_Campus.jpg,Odia_University,"The Odia University, is established as a language university under the Odia University Act, 2017, passed by the Odisha Legislative Assembly. The university's first academic session began on 5 September 2023.[5]",Aerial view of Odia University campus,"Aerial view of a circular architectural complex centered around a large water body. The area is surrounded by lush greenery and palm trees. The buildings have a distinct design, combining traditional and modern styles. Pathways and landscaped gardens can be seen within the complex, blending harmoniously with the natural environment. Beyond the complex, a dense forest or wooded area extends into the distance.","Alt-text: Aerial view of Odia University campus, featuring a circular building surrounding a central pond. The landscape includes green lawns, palm trees, and additional buildings surrounding the main structure. The background shows lush greenery under an overcast sky.","Aerial view of a circular building complex surrounding a central pond, with palm trees and greenery. The background shows a landscape of dense trees and an overcast sky.","Aerial view of Odia University, featuring a circular layout with a central pond, surrounding greenery, and several campus buildings."
Freight_train_on_the_Freehold_Secondary_in_Monroe_Township.jpg,architecture_landscape,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Freight_train_on_the_Freehold_Secondary_in_Monroe_Township.jpg/640px-Freight_train_on_the_Freehold_Secondary_in_Monroe_Township.jpg,Freehold_Secondary,"In 1976, Conrail took over the operations of seven northeastern railroads, including the Penn Central, who operated the line after the 1968 merger of the Pennsylvania and the New York Central Railroad. During consolidation of redundant lines, Conrail did not abandon the remaining portions of the Freehold Secondary, but a 1978 division map marks the section between Freehold and Jamesburg as a ""light density line.""[10] In the 1999 breakup of Conrail between Norfolk Southern Railway and CSX Transportation, the line went to Conrail Shared Assets (CSAO), a joint switching and terminal railroad created in order to serve the New York, Philadelphia and Detroit markets equally from both carriers. CSAO initially kept the entire line open. Since the early 2000s, there had not been a train east of the Prestone plant in Freehold.  In 2022, Chesapeake and Delaware, LLC filed to take over rail service from CSAO on the Southern Secondary and Freehold Secondary, portions of which are owned by CSAO and NJ Transit.[11] CSAO relinquished common carrier operations to the Delaware and Raritan River Railroad effective July 1, 2022. However, CSAO retains trackage rights along the line.","Cars waiting on Hoffman Station Road as a freight train on the Freehold Secondary goes by in Monroe Township, 2023","A two-lane road with a line of cars stuck in traffic, extending into the distance. The road is bordered by trees with autumn foliage on the left and right sides. The sky is clear with the sun setting or rising, casting a warm light on the scene. A white SUV is prominently visible in the foreground on the right side of the road.","Alt-text: A road scene depicting a line of cars on a two-lane road, with trees on either side. The road curves to the right, and the cars are positioned along the curve. Utility poles and wires run parallel to the road, and there are houses partially visible in the background. The sky is clear, suggesting a sunny day.","A rural road lined with trees showing autumn colors, with a row of cars stopped in traffic and a white SUV in the foreground.",A curved road lined with trees and utility poles with cars visible in the distance and a white vehicle in the foreground.
ATLAS_F_SEASAT_A_LIFTOFF_-_NARA_-_17420347_(cropped).jpg,object,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/ATLAS_F_SEASAT_A_LIFTOFF_-_NARA_-_17420347_%28cropped%29.jpg/85px-ATLAS_F_SEASAT_A_LIFTOFF_-_NARA_-_17420347_%28cropped%29.jpg,Atlas_E/F,"Atlas-F Burner-2 Atlas-F MSD Atlas E OIS Atlas E/F OV1 Atlas F SGS-1 Atlas E/F-Star Atlas E/F-Trident Atlas E/F[edit] Thirty Atlas E/F rockets were launched without upper stages for ABRES and BMRS re-entry vehicle tests between 1965 and 1974.[3][4] Three of these launches failed. Five ABRES launches were also conducted while the missiles were still operational, but did not use the Atlas E/F configuration.[citation needed]",Atlas E/F-Agena,"A black and white photograph of a rocket launching vertically, emitting bright flames and smoke from its base. The rocket is surrounded by large clouds of smoke as it ascends into the sky against a dark background.","Alt-text: A black and white image of an Atlas E/F rocket launching. The rocket is ascending with visible exhaust plumes and smoke at the base. The background is dark, highlighting the illuminated rocket and the surrounding clouds of smoke from the engines.","A black and white photograph of a rocket launching, surrounded by smoke and illuminated against a dark background.","A black and white photograph of an Atlas E/F rocket launching, with smoke billowing from the base as it ascends vertically."
FDMC_Second_Congress.jpg,historical_cultural,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/FDMC_Second_Congress.jpg/640px-FDMC_Second_Congress.jpg,Candelaria_Rodríguez,"Rodríguez and García, along with María Argüelles, Raquel Catalá, Esther Noriega, Ofelia Radillo, Caridad Sánchez, Maria Josefa Vidaurreta, and Leonar Vizo, led the second national congress of the Democratic Federation of Cuban Women in September 1952, bringing together over 600 women.[18] Both Rodríguez and García were elected to the Executive Committee of the WIDF in 1953.[19] Rodríguez attended the WIDF Congress held that year in Copenhagen, as the vice president of the Democratic Federation of Cuban Women. She and Celia Machado gave an update on Cuban progress.[15] Rodríguez was a signatory to a proclamation issued by the Popular Socialist Party, as the Cuban Communist Party was then called, condemning actions to prevent Guatemalan students from organizing a communist party in 1954.[20][Note 1] That year, she also attended the Conferência Latino-americana de mulheres (Latin American Conference of Women) held in Rio de Janeiro, Brazil.[22] The conference was organized by the WIDF affiliate, the Federação de Mulheres do Brasil (Brazilian Women's Federation), to unite Latina women in their struggles for rights.[23][24] WIDF organized the first Congreso Latinoamericano de Mujeres (Congress of Latin American Women) in November 1959.[25] Rodríguez was one of the founders, and inaugural secretary, of the Unidad Femenina Revolucionaria (Feminine Revolutionary Unit) created in April 1959 by women in support of the Cuban Revolution.[26] She served on the committee, led by Vilma Espín, that planned the Cuban delegation's activities for the congress, which was held in Santiago, Chile, although she did not personally attend the congress.[27]","FDMC Second Congress, 1952","Black and white photo of a group of women standing together on a stage with a backdrop reading ""CONGRESO FDMC LA PAZ POR LA VIDA."" A flag and a portrait are visible in the background. The women are dressed in mid-20th-century clothing and appear to be participating in a formal event.","Alt-text: A black and white photo of a group of women standing on a stage, with a banner above them that reads ""CONGRESO FDMC LA PAZ POR LA VIDA."" The women are dressed in mid-20th-century attire, and a Cuban flag is visible in the background.","A group of women standing on a stage beneath a banner reading ""1er Congreso FDMC La Paz Por La Vida,"" with a flag and emblem in the background.","A group of women stand on a stage with a banner overhead reading ""CONGRESO FDMC LA PAZ POR LA VIDA"" and the Cuban flag in the background."
Reload_Cartridge_Example_3_new.jpg,closeup_detail,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Reload_Cartridge_Example_3_new.jpg/640px-Reload_Cartridge_Example_3_new.jpg,Handloading,"Handloading, or reloading, is the practice of making firearm cartridges by manually assembling the individual components (metallic/polymer case, primer, propellant and projectile), rather than purchasing mass-assembled, factory-loaded commercial ammunition.[1] (It should not be confused with the reloading of a firearm with cartridges, such as by swapping detachable magazines, or using a stripper clip or speedloader to quickly insert new cartridges into a magazine.)","Components of a modern bottleneck rifle cartridge.  Top-to-bottom:  Copper-jacketed bullet, smokeless powder granules, rimless brass case, Boxer primer.","The image shows a disassembled rifle cartridge displayed vertically. From top to bottom, it includes a bullet, a pile of gunpowder grains, a brass cartridge case, and a primer. The components are arranged on a plain surface.","Alt-text: Components of a rifle cartridge laid out in a vertical line on a flat surface. From top to bottom, there is a bullet, a pile of small cylindrical propellant grains, an empty brass cartridge case, and a primer.","A disassembled bullet showing its separate components: a bullet tip at the top, powder granules in the middle, and a brass cartridge with a primer at the bottom.","Bullet components arranged vertically on a surface: a projectile, gunpowder, a brass casing, and a primer."
Statue_of_St_Gobnait_1_(cropped).jpg,historical_cultural,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Statue_of_St_Gobnait_1_%28cropped%29.jpg/640px-Statue_of_St_Gobnait_1_%28cropped%29.jpg,St_Gobnait's_well,"The site contains a life-sized limestone statue of Saint Gobnait commissioned by locals from the Irish sculptor Seamus Murphy. It was completed in 1951 and unveiled that year on Whit Sunday.[8][9][10] Murphy was one of the best known Irish sculptors at the time, and his design is renowned for its ""simplicity and beauty"".[8] Gobnait is shown standing on a pedestal, under which is a beehive. The sides of the pedestal are lined with carvings of bees and stags, reflecting her legend, while a set of independent rosary beads hangs from her neck.[8]",Detail of Seamus Murphy's statue,"A close-up view of a dark stone statue of a figure with a hood or veil, clasping hands in a prayer-like gesture. The statue is adorned with a beaded rosary draped around the neck. The surface of the statue shows some wear, and the background features an overcast sky.","Alt-text: A close-up view of a limestone statue depicting Saint Gobnait. The statue shows her with a serene expression, adorned with a set of rosary beads hanging from her neck. The sculpture features a hooded cloak. This artwork was crafted by Irish sculptor Seamus Murphy.","A stone statue of a cloaked figure with closed eyes and hands clasped in prayer, adorned with a beaded necklace, set against a cloudy sky.","A close-up view of a life-sized limestone statue of Saint Gobnait, showing her in a hooded cloak with rosary beads hanging from her neck."
Lockheed_Martin_Longbow_Hellfire.jpg,object,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Lockheed_Martin_Longbow_Hellfire.jpg/640px-Lockheed_Martin_Longbow_Hellfire.jpg,List_of_munitions_used_by_the_Egyptian_Air_Force,Harpoon AGM-88 HARM AASM Matra Durandal A Sniper Advanced Targeting Pod hangs from the underbelly of a B-1B Lancer Thales Spectra,AGM-114 Hellfire,"Alt-text: A model of a missile with a cutaway design displayed on a neutral background. The interior components are visible, showcasing intricate details and machinery. The exterior has a sleek, dark finish with fins for aerodynamic stability.","Alt-text: A Sniper Advanced Targeting Pod displayed on a flat surface. The pod is cylindrical with various sections visible, showcasing its design and components.","A cutaway model of a missile displayed on a speckled gray surface, showing the internal components.","A missile displayed on a flat surface with visible internal components, including various sections and metallic parts."
Australian_infantry_and_armour_at_Buna_(AWM_014008).jpg,historical_cultural,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Australian_infantry_and_armour_at_Buna_%28AWM_014008%29.jpg/640px-Australian_infantry_and_armour_at_Buna_%28AWM_014008%29.jpg,Papua_New_Guinea,"During World War II, the New Guinea campaign (1942–1945) was one of the major military campaigns and conflicts between Japan and the Allies. Approximately 216,000 Japanese, Australian, and U.S. servicemen died.[40] After World War II and the victory of the Allies, the two territories were combined into the Territory of Papua and New Guinea. This was later referred to as ""Papua New Guinea.""","Australian forces attack Japanese positions during the Battle of Buna–Gona, 7 January 1943.","A World War II-era tank positioned in the foreground in a dense forest area with tall palm trees. Several soldiers are visible in the background, moving through the grassy terrain. The scene appears tense, likely conveying a moment during a military operation. The image is in black and white, emphasizing historical context.","Alt-text: A black and white photograph showing a World War II-era tank in the foreground, positioned in a grassy field surrounded by tall palm trees. In the background, a group of soldiers is visible, appearing to be in motion through the field.",A black and white photograph showing a military tank in grassy terrain with soldiers walking among tall palm trees in the background.,Black and white photo of a World War II tank in a grassy area with palm trees in the background. Soldiers are visible near the tank.
Martin_Jones_(50516648038).jpg,sports_action,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Martin_Jones_%2850516648038%29.jpg/640px-Martin_Jones_%2850516648038%29.jpg,Martin_Jones_(ice_hockey),"Jones finished fourth in the AHL with 27 wins in 2012–13 and was also among the league leaders in games played (56) and shutouts (5).[19] Jones began the 2013–14 season with Manchester, but was recalled by Los Angeles on November 13, 2013, after Jonathan Quick suffered an injury.[20] As the backup for the Kings, he did not get into game action for three weeks. Jones made his NHL debut on December 3 and earned a 3–2 victory over the Anaheim Ducks. He stopped all nine shooters he faced in a shootout to secure his first NHL win.[21] Jones won his second NHL start and made 16 saves to record his first NHL shutout four nights later against the New York Islanders.[22] He shut out the Montreal Canadiens in his next game, making him the first Kings goaltender to do so, and the second Los Angeles rookie to record consecutive shutouts, matching Gerry Desjardins, who did it in 1968–69.[23] Jones then found himself a full-time NHL goaltender for the first time after backup Ben Scrivens was traded to Edmonton, making Jones the team's primary backup to starter Quick.[24]",Jones with the Manchester Monarchs in February 2014.,"A hockey goalie wearing a bright pink jersey and white pads is on the ice in front of a goal. The ice is tinted pink, and there are boards with various advertisements in the background. The goalie is in a ready stance, focused on the game.","Alt-text: Ice hockey goalie in pink and black gear, positioned in front of the net during a game. The rink features pink ice, and there are spectators in the background.","A hockey goalie in a pink jersey and white pads stands in front of the goal during a game. Visible advertisements include ""Radisson,"" ""Mazda,"" and ""Mechanix Wear.""",A hockey goalie in a pink uniform and white pads stands in front of the net during a game.
"Bundesarchiv_Bild_183-2006-0529-501,_Nikolaus_v._Falkenhorst.jpg",portrait_people,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Bundesarchiv_Bild_183-2006-0529-501%2C_Nikolaus_v._Falkenhorst.jpg/640px-Bundesarchiv_Bild_183-2006-0529-501%2C_Nikolaus_v._Falkenhorst.jpg,Norwegian_campaign,"Already in low-priority planning for months, Operation Weserübung[note 1] found a new sense of urgency after the Altmark incident.[1] The goals of the invasion were to secure the port of Narvik and the Leads for ore transport, and to control the country to prevent collaboration with the Allies. It was to be presented as an armed protection of Norway's neutrality.",General Nikolaus von Falkenhorst planned and led the German invasion and conquest of Norway,"A black and white photograph of a man in a military uniform. The uniform has decorative elements, including insignia on the collar and an Iron Cross medal around his neck. He has a serious expression and is looking to the side. The background is plain and dark.","A historical black and white photograph of a military officer in uniform, featuring detailed insignia and decorations. The officer, positioned against a plain background, is associated with the context of Operation Weserübung during the Norwegian campaign of World War II.","A man in a military uniform with several medals and insignia on his chest, facing forward.",A black-and-white photograph of a military officer wearing a uniform with medals.
Mwambutsa_1962.jpg,portrait_people,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Mwambutsa_1962.jpg/640px-Mwambutsa_1962.jpg,Louis_Rwagasore,"Prince Louis Rwagasore was born on 10 January 1932 in Gitega, Ruanda-Urundi, to Mwami (king) Urundi Mwambutsa IV and Thérèse Kanyonga.[2] Ethnically, he was a member of the Bezi clan of the Ganwa,[3] a group of people of aristocratic status often associated with the Tutsis.[4] The frequency of matrimonial alliances among the Ganwa gave Rwagasore familial links to numerous chiefs in Urundi.[5] Mwambutsa and Kanyonga after giving birth to Louis, birthed two daughters, Rosa Paula Iribagiza and Régine Kanyange, before divorcing in 1940. Mwambutsa remarried in 1946 and fathered a second son, Charles Ndizeye.[6] Rwagasore began attending school at the age of seven, going to Catholic institutions in Bukeye, Kanyinya, and Gitega. In 1945 Rwagasore enrolled in the Groupe Scolaire d'Astrida. He studied there for six years,[2] and in 1951, he went to Antwerp to study at the University Institute of Overseas Territories (Institut universitaire des Territoires d'Outre-Mer).[7] He was a poor student,[2] but after one year at the institute he enrolled at the Catholic University of Leuven, where after three years of study he earned a degree in political economy.[5] Rwagasore returned to Urundi in December 1956.[5] In April 1957 he was hired by the Belgian administration to oversee studies of economic, agricultural, and administrative concerns.[8] On 12 September 1959 he married a Hutu woman, Marie-Rose Ntamikevyo, in Usumbura.[9] They had two daughters, both of whom died in infancy.[10]","Rwagasore's father, King Mwambutsa IV, on a visit to Israel in 1962","A man wearing a suit and glasses stands outdoors near a large body of water. The background features industrial elements, including a crane, and the water reflects sunlight. The photo is in black and white.","A black and white photo of a man wearing glasses and a suit with a white shirt. He is standing near a body of water with industrial structures, such as cranes, visible in the background.",A man in a suit and glasses stands near a waterfront with a crane and rocks in the background under a bright sky.,"Black and white photo of a man in a suit, wearing glasses, standing near a body of water with a crane and rocks in the background."
Miller_Moss_(8184719)_(cropped).jpg,portrait_people,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Miller_Moss_%288184719%29_%28cropped%29.jpg/640px-Miller_Moss_%288184719%29_%28cropped%29.jpg,Miller_Moss_(American_football),"Moss played in two games his first year at USC in 2021 and took a redshirt.[9] In 2022 and 2023, he was Caleb Williams's backup. After Williams sat out, Moss made his first start in the 2023 Holiday Bowl against Louisville.[10][11] Moss led the Trojans to a 42–28 win and was named offensive MVP after throwing a Holiday Bowl-record six touchdowns.",Moss being named Offensive MVP of the 2023 Holiday Bowl.,"A football player wearing a maroon and yellow jersey and a white cap is holding a trophy. The jersey has the number 7 and several logos. There are other people in the background, also wearing similar caps, celebrating.","Alt-text: A football player in a USC Trojans uniform holding a trophy. He is wearing a white cap and has black eye paint under his eyes. There are other people and players in similar uniforms in the background, and he appears to be on a field during a celebration or award ceremony.","A football player in a red and gold uniform with the number ""7"" holds a trophy. He is wearing a white cap that says ""CHAMPIONS"" and has eye black under his eyes. Other players in matching uniforms and caps are in the background.","A football player in a USC uniform, wearing a white cap, holds a trophy while being congratulated."
Jon_-_1976-01-08.png,artwork_illustration,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Jon_-_1976-01-08.png/640px-Jon_-_1976-01-08.png,Garfield,"The title character Garfield was based on the cats Davis grew up around; he took his name and personality from Davis' grandfather, James A. Garfield Davis, whom he described as ""a large, cantankerous man.""[6] Garfield's human owner Jon Arbuckle derived his name from a 1950s coffee commercial. Jon's roommate Lyman, added to give Jon someone to talk with, carried on the name of an earlier Gnorm Gnat character.[5] The final character was Lyman's dog Spot, who was renamed Odie so as to avoid confusion with a dog also named Spot in the comic strip Boner's Ark. From 1976 to early 1978, these characters appeared in a strip called Jon which also ran in the Times. In 1977, the strip's name was changed to Garfield.  The Jon comic strip was largely unknown until 2019, when YouTuber Quinton Hoover found several microfilm archives of the Jon publications from the Pendleton Community Library and Indiana State Library.[7] Jon first appeared in the Pendleton Times on January 8, 1976, just two weeks after Gnorm Gnat ended.","The first Jon strip, which ran in the Pendleton Times on January 8, 1976","Cartoon strip featuring a man and a cat. In the first panel, the man introduces himself as Jon Arbuckle, a cartoonist, with his cat Garfield on a desk. He says, ""Hi there!... I'm Jon Arbuckle. I'm a cartoonist, and this is my cat Garfield."" Garfield thinks, ""Hi there, yourself! I'm Garfield. I'm a cat, and this is my cartoonist Jon."" In the second panel, Jon, gesturing towards Garfield, says, ""I'm at a loss for a word to describe this strip..."" Garfield thinks, ""Try 'funny.'"" In the third panel, Jon, with his arm around Garfield, smiles and says, ""Our only thought is to entertain you."" Garfield thinks, ""... Feed me.""","Alt-text: A black and white comic strip featuring Jon Arbuckle and his cat, Garfield. In the first panel, Jon introduces himself as a cartoonist and Garfield as his cat. In the second panel, Jon ponders a word to describe the strip, with ""try funky"" appearing above Garfield. In the third panel, Jon states their purpose is to entertain, while Garfield's thought bubble reads ""Feed me.""","A black-and-white comic strip featuring a man and a cat. The man introduces himself as ""Jon Arbuckle"" and the cat as ""Garfield."" Jon says he is a cartoonist, and Garfield thinks ""feed me."" Jon describes the strip as a ""tiny turkey,"" and concludes with, ""Our only thought is to entertain you.""","A black and white comic strip featuring Jon Arbuckle, a cartoonist, introducing his cat Garfield. Jon says, ""Hi there... I’m Jon Arbuckle... I’m a cartoonist... and this is my cat Garfield."" Garfield thinks, ""Feed me."" In the next panels, Jon continues, ""Hi there... Oops! I’m a cartoonist... and this is my cat Garfield,"" and ""I’m at a loss for a word to describe this strip... Try 'funny.'"" The final panel shows Jon saying, ""Our only thought is to entertain you."" Garfield thinks, ""Feed me."""
Eugene_H._Lehman.jpg,portrait_people,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Eugene_H._Lehman.jpg/640px-Eugene_H._Lehman.jpg,Eugene_H._Lehman,"Eugene Heitler Lehman (September 5, 1878/79 – August 21, 1972) was an American educator, author, and politician. He was the first American recipient of the Cecil Rhodes Scholarship,[1][2] founder of the Highland Nature Camps, a mayor of Tarrytown, New York, and the first president of Monmouth College upon its status as a four-year university.[3][4][5] Lehman was born in Pueblo, Colorado, to Jewish immigrants. He graduated from Pueblo's Centennial High School before attending Yale University, graduating in 1902. He taught English literature  at the Jewish Theological Seminary in New York City and Biblical literature at Yale.[2][5]","Eugene H. Lehman, c. 1902","A black and white photograph of a man in a suit with a high collar and a patterned tie. He has short, dark hair and is looking off to the side with a neutral expression. The backdrop is plain and textured.","Alt-text: A black and white portrait of Eugene H. Lehman, an early 20th-century American man wearing a formal suit and tie, with short, neatly styled hair.","A black and white portrait of a man in a suit with a high collar and tie, looking slightly to the side against a textured background.","A black-and-white portrait of a man in a suit and tie with short, dark hair."
Cleveland_Cavaliers_Retired_Jerseys_(cropped).jpg,closeup_detail,https://upload.wikimedia.org/wikipedia/commons/5/5d/Cleveland_Cavaliers_Retired_Jerseys_%28cropped%29.jpg,Bingo_Smith,"Smith was a member of the 2016 class of the Ohio Basketball Hall of Fame. In 2020, Tulsa retired Smith's number 32.[2] He died on October 26, 2023.[3]",Smith's Jersey Hanging At Rocket Mortgage Field House,"Alt-text: A sports jersey banner hanging, featuring the name ""Bobby 'Bingo' Smith"" and the number ""7"" in large red letters. At the bottom, the Cleveland Cavaliers logo is visible. The banner has a white background with red trim.","Alt-text: A basketball jersey banner hanging from the rafters, featuring the name ""Bobby 'Bingo' Smith"" and the number 7. The banner has the Cleveland Cavaliers logo at the bottom.","A basketball jersey banner displays ""BOBBY 'BINGO' SMITH"" and the number ""7"" with the Cavaliers' logo at the bottom.","A basketball jersey banner with ""Bobby 'Bingo' Smith"" and the number ""7,"" featuring the Cleveland Cavaliers logo."
